GameTitle,Profit,GenreRank
"Knights in the Nightmare",0.06,638
"Zoids: Legacy",0.06,638
"Shining Force: Resurrection of the Dark Dragon",0.06,638
"Shining Soul II",0.06,638
"Evolution Worlds",0.06,638
"Alien Syndrome",0.06,638
"Phantasy Star Online Episode III: C.A.R.D. Revolution",0.06,638
"Dungeon Maker II: The Hidden War",0.06,638
"Orcs & Elves",0.06,638
"Crimson Gem Saga",0.06,638
"From The Abyss",0.06,638
"Di-Gata Defenders",0.06,638
"EverQuest II: Destiny of Velious",0.06,638
"Tales of Zestiria",0.05,680
"Monster Lab",0.05,680
"The Legend of Heroes: Trails of Cold Steel",0.05,680
"Atelier Meruru: Alchemist of Arland 3",0.05,680
"What Did I Do to Deserve This, My Lord!? 2",0.05,680
"Risen 2: Dark Waters",0.05,680
"Fairy Fencer F",0.05,680
"The Rise of the Argonauts",0.05,680
"Hyperdimension Neptunia Victory",0.05,680
"Ar Nosurge: Ode to an Unborn Star",0.05,680
"Lost Dimension",0.05,680
Baroque,0.05,680
"Dokapon Kingdom",0.05,680
"Yggdra Union: We'll Never Fight Alone",0.05,680
"Jade Cocoon 2",0.05,680
"King's Field: The Ancient City",0.05,680
"Mana Khemia: Student Alliance",0.05,680
"Natural Doctrine",0.05,680
"Shining Tears",0.05,680
"Wild ARMs: Alter Code F",0.05,680
"Fullmetal Alchemist: Dual Sympathy",0.05,680
"Ys I & II Chronicles",0.05,680
Koudelka,0.05,680
"Phantom Brave: The Hermuda Triangle",0.05,680
"Dragon Ball Z: The Legacy of Goku I & II",0.05,680
"Transformer: Rise of the Dark Spark (3DS)",0.05,680
"Warriors of the Lost Empire",0.05,680
"Izuna 2: The Unemployed Ninja Returns",0.05,680
PoPoLoCrois,0.05,680
"Generation of Chaos",0.05,680
"Blade Dancer: Lineage of Light",0.05,680
"Rhapsody: A Musical Adventure",0.05,680
"Dungeon Explorer: Warriors of Ancient Arts",0.05,680
"Black Sigil: Blade of the Exiled",0.05,680
"Dokapon Journey",0.05,680
"Dungeon Raiders",0.05,680
"Chocobo's Dungeon 2",0.04,716
"Magician's Quest: Mysterious Times",0.04,716
"Valkyrie Profile 2: Silmeria",0.04,716
"Divinity: Original Sin",0.04,716
"Risen 2: Dark Waters",0.04,716
"Valhalla Knights 3",0.04,716
"Ar tonelico 2: Melody of Metafalica",0.04,716
"Disgaea 4: A Promise Unforgotten",0.04,716
"Project X Zone 2: Brave New World",0.04,716
"Mugen Souls",0.04,716
"Operation Abyss: New Tokyo Legacy",0.04,716
"Criminal Girls: Invite Only",0.04,716
"Wasteland 2",0.04,716
"Dark Angel: Vampire Apocalypse",0.04,716
"Wizardry: Tale of the Forsaken Land",0.04,716
"Ephemeral Fantasia",0.04,716
"Shin Megami Tensei: Digital Devil Saga 2",0.04,716
"The Legend of Alon D'ar",0.04,716
"Ogre Battle Series: Tactics Ogre",0.04,716
"Magic Pengel: The Quest for Color",0.04,716
"Tecmo's Deception",0.04,716
"Dragon Valor",0.04,716
"Fallout: Brotherhood of Steel",0.04,716
"Zone of the Enders: The Fist of Mars",0.04,716
"Lost Kingdoms II",0.04,716
"Medabots: Metabee",0.04,716
"Phantasy Star Online Episode I & II Plus",0.04,716
"Lufia: The Ruins of Lore",0.04,716
"Medabots: Infinity",0.04,716
"Arcania: Gothic 4",0.04,716
"Sigma Star Saga",0.04,716
"Hercules: The Legendary Journeys",0.04,716
"Arx Fatalis",0.04,716
"Neverland Card Battles",0.04,716
"Blazing Souls: Accelate",0.04,716
"Summoner: A Goddess Reborn",0.04,716
"The Dark Spire",0.04,716
"Ys: The Ark of Napishtim",0.04,716
"Mazes of Fate DS",0.04,716
"My World, My Way (US sales)",0.04,716
"Yokai Watch 2 Ganso/Honke",0.03,756
"Persona 2: Eternal Punishment",0.03,756
"The Rise of the Argonauts",0.03,756
"Arcania: Gothic 4",0.03,756
"Shin Megami Tensei IV: Final",0.03,756
"7th Dragon III Code: VFD",0.03,756
"Final Fantasy XI: Vana'diel Collection 2008",0.03,756
"The Legend of Heroes II: Prophecy of the Moonlight Witch",0.03,756
"Shining Soul",0.03,756
"Sacred 3",0.03,756
"Sacred 3",0.03,756
"Tokyo Twilight Ghost Hunters",0.03,756
"Natural Doctrine",0.03,756
"Natural Doctrine",0.03,756
"Colosseum: Road to Freedom",0.03,756
"Fallout: Brotherhood of Steel",0.03,756
"RPG Maker 3",0.03,756
"Arc the Lad: End of Darkness",0.03,756
"Atelier Iris 2: The Azoth Of Destiny",0.03,756
"Mana Khemia: Alchemists of Al-Revis",0.03,756
"Dual Hearts",0.03,756
"The Nightmare of Druaga: Fushigino Dungeon",0.03,756
"Hoshigami: Ruining Blue Earth",0.03,756
"Boktai 2: Solar Boy Django",0.03,756
"Advance Guardian Heroes",0.03,756
"Ragnarok Odyssey",0.03,756
"Tao Adventure: Curse Demon",0.03,756
"Black Stone: Magic & Steel",0.03,756
"Astonishia Story",0.03,756
"Foto Showdown",0.03,756
"The Legend of Heroes III: Song of the Ocean",0.03,756
"Dungeon Maker: Hunting Ground",0.03,756
"Jikandia: The Timeless Land",0.03,756
"Spectral Souls: Resurrection of the Ethereal Empires",0.03,756
"Fallout 3",0.02,790
"World of Dragon Warrior - Torneko: The Last Hope",0.02,790
"Odin Sphere: Leifthrasir",0.02,790
"Space Griffon VF-9",0.02,790
"Digimon World 4",0.02,790
"The Legend of Heroes: Trails of Cold Steel II",0.02,790
"Makai Shin Trillion",0.02,790
"Risen 3: Titan Lords",0.02,790
"Risen 3: Titan Lords",0.02,790
"Monster Rancher EVO",0.02,790
"Wasteland 2",0.02,790
"Forever Kingdom",0.02,790
"The Witch and the Hundred Knight",0.02,790
"Mugen Souls Z",0.02,790
"Grand Kingdom",0.02,790
"Dragoneer's Aria",0.02,790
"Ragnarok: Hikari to Yami no Koujo",0.02,790
"Fairy Fencer F: Advent Dark Force",0.02,790
"Tsugunai: Atonement",0.02,790
"Stranger of Sword City",0.02,790
"Ms Saga: A New Dawn",0.02,790
"APB Reloaded",0.02,790
"Steambot Chronicles",0.02,790
"Rhapsody: A Musical Adventure",0.02,790
"Deception III: Dark Delusion",0.02,790
"Crimson Tears",0.02,790
"Away: Shuffle Dungeon",0.02,790
"Langrisser: Re:Incarnation Tensei",0.02,790
"CIMA: The Enemy",0.02,790
"Metal Dungeon",0.02,790
"Baldur's Gate: Dark Alliance",0.02,790
"Guild Wars",0.02,790
"Legacy of Ys: Books I & II",0.02,790
"DemiKids: Dark Version",0.02,790
"DemiKids: Light Version",0.02,790
"Summon Night: Swordcraft Story",0.02,790
"Dungeon Defenders",0.02,790
"Aedis Eclipse: Generation of Chaos",0.02,790
"The Elder Scrolls IV: Oblivion",0.01,828
"Mass Effect 2",0.01,828
"Marvel: Ultimate Alliance",0.01,828
"Star Wars: Knights of the Old Republic",0.01,828
Diablo,0.01,828
"World of Warcraft: Wrath of the Lich King",0.01,828
"Dragon Age Origins: Awakening",0.01,828
"Divinity II: Ego Draconis",0.01,828
"Odin Sphere: Leifthrasir",0.01,828
"The Legend of Heroes: Trails of Cold Steel II",0.01,828
"Diablo II",0.01,828
"Atelier Sophie: The Alchemist of the Mysterious Book",0.01,828
"Shadow Tower",0.01,828
"Grand Kingdom",0.01,828
"Fable: The Lost Chapters",0.01,828
"Star Wars Knights of the Old Republic II: The Sith Lords",0.01,828
"Titan Quest",0.01,828
"Dungeon Explorer: Warriors of Ancient Arts",0.01,828
"The Technomancer",0.01,828
"The Technomancer",0.01,828
"Planescape: Torment",0.01,828
"Graffiti Kingdom",0.01,828
"Metal Saga",0.01,828
"Shonen Jump's Shaman King: Master of Spirits 2",0.01,828
"Mount & Blade: Warband",0.01,828
"Car Battler Joe",0.01,828
"Robopon 2: Cross Version",0.01,828
"Tail of the Sun",0.01,828
"Virtua Quest",0.01,828
"Virtua Quest",0.01,828
"Drakensang: The Dark Eye",0.01,828
"Robopon 2: Ring Version",0.01,828
"Super Robot Taisen: Original Generation",0.01,828
"Monster Hunter Freedom 3",0,861
"Monster Hunter 4",0,861
"Dragon Quest VI: Maboroshi no Daichi",0,861
"Dragon Quest V: Tenkuu no Hanayome",0,861
"Yokai Watch 2 Shinuchi",0,861
"Dragon Age: Origins",0,861
"Final Fantasy V",0,861
"Dragon Warrior Monsters",0,861
"Yu-Gi-Oh: Duel Monsters 4",0,861
"Dragon Quest V: Tenkuu no Hanayome",0,861
"Dark Souls III",0,861
"Dragon Quest Monsters 2",0,861
"Puzzle & Dragons",0,861
"Inazuma Eleven 2",0,861
"Final Fantasy III",0,861
"Dragon Quest III: Soshite Densetsu e...",0,861
"Romancing SaGa 3",0,861
"Dragon Ball: Daimaou Fukkatsu",0,861
"Gegege no Kitarou 2: Youkai Gundan no Chousen",0,861
"Chocobo no Fushigi Dungeon",0,861
"Dragon Quest IV: Michibikareshi Monotachi",0,861
"Romancing SaGa 2",0,861
"Dragon Quest I & II",0,861
"Royal Palace of White Sword and The City of Gentiles",0,861
"Arc the Lad",0,861
"The Final Fantasy Legend",0,861
"Famicom Jump: Eiyuu Retsuden",0,861
"Arc the Lad II",0,861
"Romancing SaGa",0,861
"Dragon Quest X",0,861
"Dragon Quest Monsters: Terry's Wonderland 3D",0,861
"Inazuma Eleven 3",0,861
"Seiken Densetsu 3",0,861
"Dragon Quest VIII: Journey of the Cursed King",0,861
"Dragon Warrior III",0,861
"Final Fantasy Type-0",0,861
EarthBound,0,861
"Tales of Destiny 2",0,861
"Dragon Quest Monsters 2",0,861
"Torneko no Daibouken: Fushigi no Dungeon",0,861
"Dragon Warrior I&II",0,861
"Final Fantasy II",0,861
"Final Fantasy Legend III",0,861
"Tactics Ogre: Let Us Cling Together",0,861
"Fire Emblem: Monsh? no Nazo",0,861
"Mass Effect",0,861
"Dragon Quest Monsters: Caravan Heart",0,861
"Monster Hunter 2",0,861
"Dragon Quest Monsters Joker 3",0,861
"Final Fantasy VII International",0,861
"Bahamut Lagoon",0,861
"Dragon Quest Monsters: Joker 2 Professional",0,861
"MonHun Nikki: Poka Poka Ailu Mura",0,861
"Tales of Rebirth",0,861
"Tales of Phantasia",0,861
"Dragon Ball Z: Chou Saiya Densetsu",0,861
"Tales of the Abyss",0,861
"Hamtaro: Ham-Hams Unite!",0,861
"Shin Super Robot Taisen",0,861
"Medarot 2: Kabuto / Kuwagata Version",0,861
"Inazuma Eleven",0,861
"Ninokuni: Shikkoku no Madoushi",0,861
"Dragon Quest Characters: Torneko no Daibouken 3: Fushigi no Dungeon",0,861
"Inazuma Eleven GO",0,861
"Tales of Destiny",0,861
"Lords of the Fallen",0,861
"Final Fantasy",0,861
"Monster Hunter Freedom 2",0,861
"PoPoLoCrois Monogatari",0,861
"Yu-Gi-Oh! Forbidden Memories (JP sales)",0,861
"Dragon Quest 25 Shuunen Kinin: Famicom & Super Famicom Dragon Quest I-II-III",0,861
"Inazuma Eleven Go 2: Chrono Stone",0,861
"Sword Art Online: Lost Song",0,861
"Mother 1+2",0,861
"Tales of Vesperia",0,861
"God Eater 2",0,861
"God Eater 2",0,861
Persona,0,861
"Final Fantasy Collection",0,861
"Alpha Protocol",0,861
"Neon Genesis Evangelion 2nd Impression",0,861
Grandia,0,861
"Arc the Lad III",0,861
"Dragon Quest X",0,861
"Medarot: Kabuto / Kuwagata Version",0,861
"Mother 3",0,861
"Mystery Dungeon: Shiren the Wanderer",0,861
"Tales of Phantasia",0,861
"Danball Senki",0,861
"Fire Emblem: Fuuin no Tsurugi",0,861
"Tear Ring Saga Yutona Eiyuu Senki",0,861
"From TV Animation One Piece: Yume no Lufy Kaizokudan Tanjou!",0,861
"God Eater 2: Rage Burst",0,861
"God Eater 2: Rage Burst",0,861
"Shin Megami Tensei: Devil Summoner",0,861
"Final Fantasy Adventure",0,861
"Phantasy Star Portable 2: Infinity",0,861
"Fushigi no Dungeon: Furai no Shiren 2 - Oni Shuurai! Shiren Shiro!",0,861
"Shin Megami Tensei II",0,861
"Breath of Fire II",0,861
"Toriko: Gourmet Survival!",0,861
"From TV Animation One Piece: Tobidase Kaizokudan!",0,861
"Persona 5",0,861
"Persona 5",0,861
"Tales of the World: Radiant Mythology 2",0,861
"Deus Ex: Mankind Divided",0,861
"Custom Robo",0,861
"Dragon Quest Monsters 1·2",0,861
"Shin Momotarou Densetsu",0,861
"Live A Live",0,861
"MonHun Nikki: Poka Poka Ailu Mura G",0,861
"Shin Megami Tensei: Devil Summoner - Soul Hackers",0,861
"RPG Tsukuru 2",0,861
"Blazing Heroes",0,861
"Fossil Fighters (JP sales)",0,861
"Daikaijyuu Monogatari",0,861
"Far East of Eden Zero",0,861
"Sword Art Online: Hollow Fragment",0,861
"Star Ocean 5: Integrity and Faithlessness",0,861
"Dragon Quest Builders: Revive Alefgard",0,861
"Dragon Quest Builders: Revive Alefgard",0,861
"Dragon Quest Builders: Revive Alefgard",0,861
"Guardian Heroes",0,861
"SD Gundam Gaiden: Knight Gundam Monogatari: Ooinaru Isan",0,861
"Final Fantasy X-2: International + Last Mission",0,861
"Dragon Quest: Shounen Yangus to Fushigi no Dungeon",0,861
"Digimon Adventure: Anode Tamer",0,861
"Final Fantasy VI Advance",0,861
"Tales of the World: Radiant Mythology 3",0,861
"Yu-Gi-Oh! Monster Capsule Breed & Battle",0,861
"Final Fantasy X International",0,861
"Fushigi no Dungeon: Fuurai no Shiren GB: Tsukikagemura no Kaibutsu",0,861
"Yu-Gi-Oh! The Sacred Cards (JP weekly sales)",0,861
"Medarot 3: Kabuto / Kuwagata Version",0,861
"Tales of Eternia",0,861
"Magical Vacation",0,861
"Tales of Innocence",0,861
"Inazuma Eleven Strikers",0,861
"Final Fantasy V Advance",0,861
"Game of Thrones",0,861
"Tengai Makyou: Daishi no Mokushiroku - The Apocalypse IV",0,861
"Doukyuusei if",0,861
"Final Fantasy II",0,861
"Marie no Atelier: Salburg no Renkinjutsushi",0,861
"Freshly-Picked: Tingle's Rosy Rupeeland",0,861
"Monster Hunter G",0,861
"Tales of Hearts",0,861
"Summon Night 3",0,861
"Sakura Wars: Atsuki Chishio Ni",0,861
"Front Mission: Gun Hazard",0,861
"Risen 2: Dark Waters",0,861
"Monster Hunter G",0,861
"Lunar: Silver Star Story",0,861
"Star Ocean",0,861
"Digimon World DS (JP sales)",0,861
"3rd Super Robot Wars Z Jigoku Hen",0,861
"3rd Super Robot Wars Z Jigoku Hen",0,861
"Sword Art Online: Infinity Moment",0,861
"Tales of Graces",0,861
"Tales of Berseria",0,861
"Tales of Berseria",0,861
"EVE Online",0,861
"Lunar: Silver Star Story Complete",0,861
"Bastard!! Utsuro Naru Kamigami no Utsuwa",0,861
"PoPoLoCrois Monogatari II",0,861
"Tales of Phantasia: Narikiri Dungeon X",0,861
"Shin Megami Tensei: Persona 3 (jp sales)",0,861
"Phantasy Star Online",0,861
"Shining Blade",0,861
"7th Dragon 2020",0,861
"The Legend of Heroes VII: The Trail of Blue",0,861
"Shining Hearts",0,861
"Treasure Hunter G",0,861
"Grandia II",0,861
"Ore no Shikabane o Koete Yuke",0,861
"Aikatsu! Cinderella Lesson",0,861
"The Rise of the Argonauts",0,861
"Bound By Flame",0,861
Risen,0,861
"Tales of the World: Narikiri Dungeon 2",0,861
"Inazuma Eleven Strikers 2012 Xtreme",0,861
"Phantasy Star Universe",0,861
"Little Battlers eXperience W",0,861
"Little Battlers eXperience W",0,861
"Phantasy Star Nova",0,861
"Phantasy Star Online Ver. 2",0,861
"Chocobo no Fushigi Dungeon for WonderSwan",0,861
"Super Robot Taisen UX",0,861
"Tales of the Tempest",0,861
"Summon Night 4",0,861
"SaGa 2: Hihou Densetsu - Goddess of Destiny",0,861
"Hanjuku Eiyuu Tai 3D",0,861
".hack//G.U. Vol.3//Redemption",0,861
".hack//G.U. Vol.1//Rebirth",0,861
"Final Fantasy V",0,861
"Digimon Story: Cyber Sleuth",0,861
"Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales)",0,861
"Far East of Eden II: Manji Maru",0,861
"Dragon Quest X",0,861
"Dragon Ball: Fusions",0,861
"Phantasy Star Online 2",0,861
"PoPoLoCrois: Hajimari no Bouken",0,861
"Ar Nosurge: Ode to an Unborn Star",0,861
"The Legend of Heroes VII: The Trail of Zero",0,861
"SD Gundam G Generation 3D",0,861
"Summon Night EX-Thesis: Yoake no Tsubasa",0,861
".hack//G.U. Vol.2//Reminisce (jp sales)",0,861
"Kingdom Hearts: Birth by Sleep - Final Mix",0,861
"Toriko: Gourmet Monsters!",0,861
"Dragon Ball Z: Harukanaru Densetsu (JP sales)",0,861
"Rudra no Hihou",0,861
"Oreshika: Tainted Bloodlines",0,861
"White Knight Chronicles: Origins",0,861
"Tokyo Xanadu",0,861
"Tamagotchi no Narikiri Channel",0,861
"Shin Megami Tensei: Devil Summoner - Soul Hackers",0,861
"Summon Night 5",0,861
"Black * Rock Shooter: The Game",0,861
"Wizardry VII: Gadeia no Houshu",0,861
"Tamagotchi no Appare! Niji Venture",0,861
"Lunar 2: Eternal Blue(sales, but wrong system)",0,861
"Super Robot Taisen OG Saga: Endless Frontier (JP sales)",0,861
"Dragon Age: Origins - Ultimate Edition",0,861
"Star Ocean: Blue Sphere",0,861
.hack//Link,0,861
Soukaigi,0,861
"Yu-Gi-Oh! Monster Capture GB",0,861
"Naruto RPG 2: Chidori vs Rasengan",0,861
"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?",0,861
"7th Dragon",0,861
"Shining Resonance",0,861
"Queen's Gate: Spiral Chaos",0,861
"Final Fantasy XI: Rise of the Zilart",0,861
"Suikoden: Tsumugareshi Hyakunen no Toki",0,861
"Shiren the Wanderer 4 - God's Eye and the Demon's Navel",0,861
"Ken to Mahou to Gakuen Mono. 3",0,861
"Ken to Mahou to Gakuen Mono. 3",0,861
"Tales of the Heroes: Twin Brave",0,861
"Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan",0,861
"Eternal Poison (JP sales)",0,861
"Illusion of Gaia",0,861
"Grand Knights History",0,861
"Metal Max 3",0,861
"Monster Hunter Frontier Online",0,861
"Mystic Ark",0,861
"Shining Wind",0,861
"7th Dragon 2020-II",0,861
"Doukyuusei 2",0,861
"Last Ranker",0,861
"Puella Magi Madoka Magica Portable",0,861
"Mugen no Frontier: Super Robot Taisen OG Saga EXCEED",0,861
"Wild ARMs 5 (jp sales)",0,861
"Eyeshield 21: Max Devil Power",0,861
"Summon Night 3",0,861
"Daikaijyuu Monogatari II",0,861
"Medarot DS: Kabuto / Kuwagata Ver.",0,861
"Shin Megami Tensei: Devil Survivor 2",0,861
Slayers,0,861
"Medarot 4: Kabuto / Kuwagata Version",0,861
"Sacred 3",0,861
"Etrian Odyssey V",0,861
"Tales of Destiny 2",0,861
"Lunar 2: Eternal Blue",0,861
"ASH: Archaic Sealed Heat",0,861
"Sword Art Online: Hollow Fragment",0,861
"Final Fantasy III",0,861
"Queen's Blade: Spiral Chaos",0,861
"Tales of Phantasia (PS1 & PSP Versions)",0,861
"Soma Bringer",0,861
"Frontier Gate",0,861
"Panzer Dragoon Saga",0,861
"Shining Ark",0,861
GiFTPiA,0,861
"Digimon Story: Cyber Sleuth",0,861
"Final Fantasy I & II",0,861
"Ranma 1/2: Akanekodan Teki Hihou",0,861
"Mega Man Battle Network 5: Double Team DS (JP sales)",0,861
"Saigo no Yakusoku no Monogatari",0,861
"Final Fantasy XII International Zodiac Job System",0,861
"Virtual Hydlide",0,861
"Tales of the World: Reve Unitia",0,861
"Child of Light",0,861
"Child of Light",0,861
"Dragon Ball Z Super Gokuden: Kakusei-Hen",0,861
"Wizardry VI: Bane of the Cosmic Forge",0,861
"Digimon Story: Lost Evolution",0,861
"Etrian Odyssey II: Heroes of Lagaard",0,861
"Little Battlers eXperience W",0,861
"Risen 3: Titan Lords",0,861
"Inazuma Eleven GO Strikers 2013",0,861
"Digimon Adventure",0,861
"Lord of Apocalypse",0,861
"Lord of Apocalypse",0,861
"Sword & Sorcery",0,861
"Atelier Sophie: The Alchemist of the Mysterious Book",0,861
"Atelier Sophie: The Alchemist of the Mysterious Book",0,861
"Crime Crackers",0,861
"Tales of Innocence R",0,861
"Shining Force EXA",0,861
"Luminous Arc 2 (JP sales)",0,861
"Ar tonelico: Melody of Elemia",0,861
"Sol Trigger",0,861
"Digimon Story: Super Xros Wars Blue/Red",0,861
"Egg Monster Hero",0,861
Terranigma,0,861
"SD Gundam G Generation DS",0,861
"Shin Megami Tensei",0,861
"Skies of Arcadia",0,861
"Blood of Bahamut",0,861
"Lilie no Atelier: Salburg no Renkinjutsushi 3",0,861
"Inazuma Eleven 3",0,861
"Naruto RPG 3: Rejiuu vs Konoha Shoutai",0,861
"Shin Ken to Mah? to Gakuenmono. Toki no Gakuen",0,861
"Saiyuuki: Kinkaku, Ginkaku no Inbou",0,861
"Mugen Keitai Disgaea",0,861
"Atelier Totori: The Adventurer of Arland",0,861
"Kurikin: Nano Island Story",0,861
"Digimon World Re:Digitize Decode",0,861
"Chou Jigen Game Neptune Mk-II",0,861
"Ys VIII: Lacrimosa of Dana",0,861
"Lost Heroes",0,861
"Lost Heroes",0,861
"Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs. The Soulless Army",0,861
"RockMan EXE 4.5 Real Operation",0,861
"SaGa 3: Jikuu no Hasha - Shadow or Light",0,861
"PoPoLoCrois (JP sales)",0,861
"Ken to Mahou to Gakuen Mono. 2",0,861
"Gintama Gin-Oh Quest: Gin-San ga Tenshoku Shitari Sekai wo Sukuttari",0,861
"Slayers Royal",0,861
"King's Field (Japan)",0,861
"Final Fantasy VI",0,861
"Dungeon Travelers 2: The Royal Library & The Monster Seal",0,861
"Medabots Dual: Kabuto / Kuwagata",0,861
"Dragon's Dogma Online",0,861
"Dragon's Dogma Online",0,861
"Criminal Girls: Invite Only",0,861
"Dragon Shadow Spell",0,861
"Dragon Slayer: The Legend of Heroes",0,861
"Slayers Royal 2",0,861
"Majin Tensei",0,861
"Tales of Fandom Vol.2",0,861
"Genkai Totsuki Moero Chronicle",0,861
"Conception: Please Give Birth to My Child!",0,861
"Yoru no Nai Kuni",0,861
"Yoru no Nai Kuni",0,861
"Yoru no Nai Kuni",0,861
"Wizardry: Llylgamyn Saga",0,861
Torchlight,0,861
"Mega Man Battle Network: Operation Shooting Star",0,861
"Medabots 8",0,861
"Summon Night 4",0,861
"Record of Agarest War",0,861
"Hero Bank",0,861
"Sigma Harmonics",0,861
"Summon Night",0,861
"Digimon World Championship",0,861
"Dark Souls",0,861
"The Legend of Heroes: Trails in the Sky Third Chapter",0,861
"Magi: The Labyrinth of Beginning",0,861
"The Legend of Heroes VII: The Trail of Zero",0,861
"Tales of Rebirth",0,861
"The Legend of Heroes: Trails in the Sky First Chapter",0,861
"Dragon Slayer: The Legend of Heroes",0,861
"Keroro RPG: Kishi to Musha to Densetsu no Kaizoku",0,861
"Judie no Atelier: Guramnat no Renkinjutsushi",0,861
"Zettai Onkan Otoda Master",0,861
"Katekyoo Hitman Reborn! DS: Fate of Heat - Hono no Unmei",0,861
"Heroes Phantasia",0,861
"Hyperdimension Neptunia Victory",0,861
"Doraemon: Nobita no Shin Makai Daibouken DS",0,861
"The Guided Fate Paradox",0,861
"Bleach: Hanatareshi Yabou",0,861
"Atelier Meruru: Alchemist of Arland 3",0,861
"Kiniro no Corda 2",0,861
"Sunrise Eiyuutan R",0,861
"Zill O'll Infinite Plus",0,861
"Growlanser IV: Over Reloaded",0,861
"The Legend of Heroes: Trails in the Sky Second Chapter",0,861
"Unchained Blades",0,861
"Unchained Blades",0,861
"Risen 3: Titan Lords",0,861
"The Witcher",0,861
"Sacred 2: Fallen Angel",0,861
"Summon Night 2",0,861
"The Legend of Heroes VII: The Trail of Blue",0,861
"Toriko: Gourmet Battle!",0,861
"Genkai Tokki: Moero Crystal",0,861
"Record of Lodoss War: Eiyuu Sensou",0,861
"Metal Max 4: Gekkou no Diva",0,861
"Magi: Aratanaru Sekai",0,861
"Lord of Magna: Maiden Heaven",0,861
"Project Setsuna",0,861
"Project Setsuna",0,861
"Nendoroid Generation",0,861
"Katekyoo Hitman Reborn! DS Fate of Heat III - Yuki no Shugosha Raishuu!",0,861
"Cid to Chocobo no Fushigi na Dungeon: Toki Wasure no Meikyuu DS+",0,861
"Chaos Rings III",0,861
"Senritsu no Stratus",0,861
"Kaite Shabette Hajimeyou! Monster Farm DS",0,861
"Girls RPG: Cinderellife",0,861
"Gothic 3",0,861
"Ken to Mahou to Gakuen Mono. 3D",0,861
"Tokyo Mono Harashi: Karasu no Mori Gakuen Kitan",0,861
Venetica,0,861
"Doraemon 2: Nobita no Toizurando Daibouken",0,861
"Dengeki Gakuen RPG: Cross of Venus",0,861
"Persona 2: Eternal Punishment",0,861
"Growlanser: Heritage of War (jp sales)",0,861
"Omega Labyrinth",0,861
"RPG Tsukuru DS",0,861
"Dramatic Dungeon: Sakura Wars - Kimi Arugatame",0,861
Lagoon,0,861
"Doraemon: Nobita no Kyouryuu 2006 DS",0,861
"Summon Night X: Tears Crown",0,861
Caligula,0,861
"Super Heroine Chronicle",0,861
"Super Heroine Chronicle",0,861
"The Technomancer",0,861
"Metal Max 2 Reloaded",0,861
"Atelier Rorona: Alchemist of Arland",0,861
"Fushigi no Dungeon: Fuurai no Shiren 3 Portable",0,861
"Chousoku Henkei Gyrozetter: Albatross no Tsubasa",0,861
"Classic Dungeon X2",0,861
"Next Generation of Chaos",0,861
"Growlanser VI: Precarious World",0,861
"Sword Art Online: Game Director's Edition",0,861
"Venus & Braves: Majo to Megami to Horobi no Yogen",0,861
"Monster Hunter Frontier Online",0,861
"Kiniro no Corda 2 Encore",0,861
"Beyond Oasis",0,861
"Shin Megami Tensei NINE",0,861
"Chocobo to Mahou no Ehon: Majo to Shoujo to 5-Jin no Yuusha",0,861
"Hero Bank 2",0,861
"Atelier Ayesha: The Alchemist of Dusk",0,861
"Brave Story: New Traveller (jp sales)",0,861
"Nora to Koku no Koubou: Kiri no Mori no Majo",0,861
"Summon Night Craft Sword Monogatari: Hajimari no Ishi",0,861
"Mana Khemia: Alchemists of Al-Revis (JP sales)",0,861
"Atelier Escha & Logy: Alchemists of the Dusk Sky",0,861
"Exist Archive: The Other Side of the Sky",0,861
"Exist Archive: The Other Side of the Sky",0,861
Growlanser,0,861
"Record of Agarest War: Marriage",0,861
"Lise no Atelier: Ordre no Renkinjutsushi",0,861
"Breath of Fire III",0,861
"Phantom Kingdom Portable",0,861
"Dark Half",0,861
"Battle Spirits: Digital Starter",0,861
"Shiren the Wanderer 4 - God's Eye and the Demon's Navel",0,861
"Metal Max Returns",0,861
"Harukanaru Toki no Naka de 5",0,861
"Saru! Get You! Pipo Saru Senki",0,861
"Atelier Iris 3: Grand Phantasm (JP Sales)",0,861
"The Legend of Heroes: Trails in the Sky First Chapter",0,861
"Guild Wars Trilogy",0,861
"Valhalla Knights 2: Battle Stance",0,861
"All Points Bulletin",0,861
"Klonoa Heroes: Densetsu no Star Medal",0,861
"Hyperdimension Neptunia Victory II",0,861
"Harukanaru Toki no Naka de 4: Aizouban",0,861
"Tsurugi no Machi no Ihoujin: Kuro no Kyuuden",0,861
"Magical Starsign (JP sales)",0,861
"Monster Hunter Frontier Online: Season 9.0",0,861
"Super Hero Generation",0,861
"Super Hero Generation",0,861
Legasista,0,861
"Enchanted Arms (JP sales)",0,861
"Ray Gigant",0,861
"Kiniro no Corda 2 f",0,861
"Gothic Universe",0,861
"Half-Minute Hero 2",0,861
"Monster Kingdom: Jewel Summoner",0,861
"Fushigi no Dungeon: Fuurai no Shiren 5 - Fortune Tower to Unmei no Dice",0,861
"Might & Magic X: Legacy",0,861
"Luminous Arc 3",0,861
