GameTitle,Profit,GenreRank
"Final Fantasy VI",0.08,608
"Dungeon Travelers 2: The Royal Library & The Monster Seal",0.08,608
"Medabots Dual: Kabuto / Kuwagata",0.08,608
"Dragon's Dogma Online",0.08,608
"Criminal Girls: Invite Only",0.08,608
"Dragon Shadow Spell",0.08,608
"Dragon Slayer: The Legend of Heroes",0.08,608
"Slayers Royal 2",0.08,608
"Majin Tensei",0.08,608
"Tales of Fandom Vol.2",0.08,608
"Genkai Totsuki Moero Chronicle",0.08,608
"Conception: Please Give Birth to My Child!",0.08,608
"Yoru no Nai Kuni",0.08,608
"Fallout 3",0.07,646
"Dragon's Dogma",0.07,646
Diablo,0.07,646
"Final Fantasy II Anniversary Edition",0.07,646
"Hyperdimension Neptunia",0.07,646
"Eternal Sonata",0.07,646
"Magna Carta 2",0.07,646
"Disgaea 3: Absence of Detention",0.07,646
"Valhalla Knights",0.07,646
"Rune Factory: Tides of Destiny",0.07,646
"Infinite Space",0.07,646
"Solatorobo: Red the Hunter",0.07,646
"Bleach: The 3rd Phantom",0.07,646
"Half-Minute Hero",0.07,646
"Odin Sphere: Leifthrasir",0.07,646
"Hyperdimension Neptunia",0.07,646
"Ken to Mahou to Gakuen Mono. 3",0.07,646
"Shadow Tower",0.07,646
"Lost Heroes",0.07,646
"Yoru no Nai Kuni",0.07,646
"Wizardry: Llylgamyn Saga",0.07,646
"Mega Man Battle Network: Operation Shooting Star",0.07,646
"Medabots 8",0.07,646
"Summon Night 4",0.07,646
"Hero Bank",0.07,646
"Sigma Harmonics",0.07,646
"Summon Night",0.07,646
"Digimon World Championship",0.07,646
"The Legend of Heroes: Trails in the Sky Third Chapter",0.07,646
"Magi: The Labyrinth of Beginning",0.07,646
"The Legend of Heroes VII: The Trail of Zero",0.07,646
"Tales of Rebirth",0.07,646
"The Legend of Heroes: Trails in the Sky First Chapter",0.07,646
"Dragon Slayer: The Legend of Heroes",0.07,646
"Keroro RPG: Kishi to Musha to Densetsu no Kaizoku",0.07,646
"Judie no Atelier: Guramnat no Renkinjutsushi",0.07,646
"Zettai Onkan Otoda Master",0.07,646
"Katekyoo Hitman Reborn! DS: Fate of Heat - Hono no Unmei",0.07,646
"Heroes Phantasia",0.07,646
"Hyperdimension Neptunia Victory",0.07,646
"Doraemon: Nobita no Shin Makai Daibouken DS",0.07,646
"Bleach: Hanatareshi Yabou",0.07,646
"Diablo III",0.06,688
"Resonance of Fate",0.06,688
"Final Fantasy X/X-2 HD Remaster",0.06,688
"Lunar: Silver Star Story Complete",0.06,688
"Two Worlds II",0.06,688
"Fragile Dreams: Farewell Ruins of the Moon",0.06,688
"Shin Megami Tensei: Devil Survivor Overclocked",0.06,688
"Disgaea 5: Alliance of Vengeance",0.06,688
"Luminous Arc",0.06,688
"Breath of Fire",0.06,688
"Rune Factory: Tides of Destiny",0.06,688
"Shin Megami Tensei x Fire Emblem",0.06,688
"The Legend of Heroes: Trails in the Sky First Chapter",0.06,688
"Arc Rise Fantasia",0.06,688
"Hyperdevotion Noire: Goddess Black Heart",0.06,688
"Time and Eternity",0.06,688
"Hyperdimension Neptunia Victory",0.06,688
"Ar Nosurge: Ode to an Unborn Star",0.06,688
"Tears to Tiara II: Heir of the Overlord",0.06,688
"Hexyz Force",0.06,688
"Wild ARMs XF",0.06,688
"Zetta Hero Project: Unlosing Ranger vs. Darkdeath Evilman",0.06,688
"Operation Abyss: New Tokyo Legacy",0.06,688
"Makai Shin Trillion",0.06,688
"Atelier Sophie: The Alchemist of the Mysterious Book",0.06,688
"Atelier Sophie: The Alchemist of the Mysterious Book",0.06,688
"The Guided Fate Paradox",0.06,688
"Atelier Meruru: Alchemist of Arland 3",0.06,688
"Kiniro no Corda 2",0.06,688
"Sunrise Eiyuutan R",0.06,688
"Zill O'll Infinite Plus",0.06,688
"Growlanser IV: Over Reloaded",0.06,688
"The Legend of Heroes: Trails in the Sky Second Chapter",0.06,688
"Unchained Blades",0.06,688
"Summon Night 2",0.06,688
"The Legend of Heroes VII: The Trail of Blue",0.06,688
"Toriko: Gourmet Battle!",0.06,688
"Genkai Tokki: Moero Crystal",0.06,688
"Record of Lodoss War: Eiyuu Sensou",0.06,688
"Metal Max 4: Gekkou no Diva",0.06,688
"Magi: Aratanaru Sekai",0.06,688
"Lord of Magna: Maiden Heaven",0.06,688
"Project Setsuna",0.06,688
"Nendoroid Generation",0.06,688
"Katekyoo Hitman Reborn! DS Fate of Heat III - Yuki no Shugosha Raishuu!",0.06,688
"Cid to Chocobo no Fushigi na Dungeon: Toki Wasure no Meikyuu DS+",0.06,688
"Chaos Rings III",0.06,688
"Senritsu no Stratus",0.06,688
"Kaite Shabette Hajimeyou! Monster Farm DS",0.06,688
"Girls RPG: Cinderellife",0.06,688
"Ken to Mahou to Gakuen Mono. 3D",0.06,688
"Tokyo Mono Harashi: Karasu no Mori Gakuen Kitan",0.06,688
"Fable III",0.05,740
"Dragon Age: Inquisition",0.05,740
"Final Fantasy Crystal Chronicles: Echoes of Time",0.05,740
Folklore,0.05,740
"Phantasy Star Universe: Ambition of the Illuminus",0.05,740
"Hybrid Heaven",0.05,740
"Stella Glow",0.05,740
"Cross Edge",0.05,740
"Blue Dragon Plus",0.05,740
"Mana Khemia 2: Fall of Alchemy",0.05,740
"Disgaea DS",0.05,740
"Dungeon Travelers 2: The Royal Library & The Monster Seal",0.05,740
"Valkyria Chronicles",0.05,740
"Monster Rancher DS",0.05,740
"Summon Night: Twin Age",0.05,740
"Monster Rancher EVO",0.05,740
"The Witch and the Hundred Knight",0.05,740
"Yoru no Nai Kuni",0.05,740
"Dragoneer's Aria",0.05,740
"Ragnarok: Hikari to Yami no Koujo",0.05,740
"Fairy Fencer F: Advent Dark Force",0.05,740
"Project Setsuna",0.05,740
"Doraemon 2: Nobita no Toizurando Daibouken",0.05,740
"Dengeki Gakuen RPG: Cross of Venus",0.05,740
"Persona 2: Eternal Punishment",0.05,740
"Growlanser: Heritage of War (jp sales)",0.05,740
"Omega Labyrinth",0.05,740
"RPG Tsukuru DS",0.05,740
"Dramatic Dungeon: Sakura Wars - Kimi Arugatame",0.05,740
Lagoon,0.05,740
"Doraemon: Nobita no Kyouryuu 2006 DS",0.05,740
"Summon Night X: Tears Crown",0.05,740
Caligula,0.05,740
"Super Heroine Chronicle",0.05,740
"Metal Max 2 Reloaded",0.05,740
"Atelier Rorona: Alchemist of Arland",0.05,740
"Fushigi no Dungeon: Fuurai no Shiren 3 Portable",0.05,740
"Chousoku Henkei Gyrozetter: Albatross no Tsubasa",0.05,740
"Classic Dungeon X2",0.05,740
"Next Generation of Chaos",0.05,740
"Growlanser VI: Precarious World",0.05,740
"Sword Art Online: Game Director's Edition",0.05,740
"Venus & Braves: Majo to Megami to Horobi no Yogen",0.05,740
"Monster Hunter Frontier Online",0.05,740
"Kiniro no Corda 2 Encore",0.05,740
"Beyond Oasis",0.05,740
"Shin Megami Tensei NINE",0.05,740
"Chocobo to Mahou no Ehon: Majo to Shoujo to 5-Jin no Yuusha",0.05,740
"Hero Bank 2",0.05,740
"Atelier Ayesha: The Alchemist of Dusk",0.05,740
"Brave Story: New Traveller (jp sales)",0.05,740
"Nora to Koku no Koubou: Kiri no Mori no Majo",0.05,740
"Fallout: New Vegas",0.04,792
NieR,0.04,792
"Sacred 2: Fallen Angel",0.04,792
"Hometown Story",0.04,792
"Rune Factory: Frontier",0.04,792
"Kingdom Under Fire: Circle of Doom",0.04,792
"Star Ocean 5: Integrity and Faithlessness",0.04,792
"Lunar Knights",0.04,792
"Disgaea: Afternoon of Darkness",0.04,792
"Conception II: Children of the Seven Stars",0.04,792
"Little Battlers eXperience W",0.04,792
"Lost Kingdoms",0.04,792
"Ar Nosurge: Ode to an Unborn Star",0.04,792
"Mind Zero",0.04,792
"Ys: The Oath in Felghana",0.04,792
"Record of Agarest War 2",0.04,792
"Gungnir: Mayari no Gunshin to Eiyuu Sensou",0.04,792
"Criminal Girls: Invite Only",0.04,792
"Child of Light",0.04,792
"Yggdra Union: We'll Never Fight Alone",0.04,792
"Forever Kingdom",0.04,792
"Fullmetal Alchemist: Dual Sympathy",0.04,792
"Mugen Souls Z",0.04,792
"Grand Kingdom",0.04,792
"Unchained Blades",0.04,792
"Summon Night Craft Sword Monogatari: Hajimari no Ishi",0.04,792
"Mana Khemia: Alchemists of Al-Revis (JP sales)",0.04,792
"Atelier Escha & Logy: Alchemists of the Dusk Sky",0.04,792
"Exist Archive: The Other Side of the Sky",0.04,792
Growlanser,0.04,792
"Record of Agarest War: Marriage",0.04,792
"Lise no Atelier: Ordre no Renkinjutsushi",0.04,792
"Phantom Kingdom Portable",0.04,792
"Dark Half",0.04,792
"Battle Spirits: Digital Starter",0.04,792
"Shiren the Wanderer 4 - God's Eye and the Demon's Navel",0.04,792
"Metal Max Returns",0.04,792
"Harukanaru Toki no Naka de 5",0.04,792
"Saru! Get You! Pipo Saru Senki",0.04,792
"Atelier Iris 3: Grand Phantasm (JP Sales)",0.04,792
"The Legend of Heroes: Trails in the Sky First Chapter",0.04,792
"Valhalla Knights 2: Battle Stance",0.04,792
"Klonoa Heroes: Densetsu no Star Medal",0.04,792
"Hyperdimension Neptunia Victory II",0.04,792
"Harukanaru Toki no Naka de 4: Aizouban",0.04,792
"Tsurugi no Machi no Ihoujin: Kuro no Kyuuden",0.04,792
"Magical Starsign (JP sales)",0.04,792
"Monster Hunter Frontier Online: Season 9.0",0.04,792
"Super Hero Generation",0.04,792
Legasista,0.04,792
"Enchanted Arms (JP sales)",0.04,792
"Ray Gigant",0.04,792
"Kiniro no Corda 2 f",0.04,792
"Half-Minute Hero 2",0.04,792
"Monster Kingdom: Jewel Summoner",0.04,792
"Fushigi no Dungeon: Fuurai no Shiren 5 - Fortune Tower to Unmei no Dice",0.04,792
"Luminous Arc 3",0.04,792
"Mass Effect 2",0.03,849
"Mass Effect 3",0.03,849
"Mass Effect 3",0.03,849
"Mass Effect",0.03,849
"The Elder Scrolls III: Morrowind",0.03,849
"Dragon Age: Origins",0.03,849
"Mass Effect 2",0.03,849
"Too Human",0.03,849
"3D Dot Game Heroes",0.03,849
"Two Worlds II",0.03,849
"Dungeon Siege III",0.03,849
"Lunar: Silver Star Harmony",0.03,849
"Conception II: Children of the Seven Stars",0.03,849
"Trinity Universe",0.03,849
"Odin Sphere: Leifthrasir",0.03,849
"Lufia: Curse of the Sinistrals",0.03,849
"Culdcept SAGA",0.03,849
"TRINITY: Souls of Zill O'll",0.03,849
"Atelier Annie: Alchemists of Sera Island",0.03,849
"A Witch's Tale",0.03,849
Contact,0.03,849
"Blue Dragon: Awakened Shadow",0.03,849
"Atelier Sophie: The Alchemist of the Mysterious Book",0.03,849
"Mana Khemia: Student Alliance",0.03,849
"Natural Doctrine",0.03,849
"Ys I & II Chronicles",0.03,849
"Phantom Brave: The Hermuda Triangle",0.03,849
"Dragon's Dogma Online",0.03,849
"Record of Agarest War",0.03,849
"Grand Kingdom",0.03,849
"Super Heroine Chronicle",0.03,849
"Exist Archive: The Other Side of the Sky",0.03,849
"Super Hero Generation",0.03,849
"Katekyoo Hitman Reborn! DS: Fate of Heat II - Unmei no Futari",0.03,849
"Yggdra Union: We'll Never Fight Alone",0.03,849
"The Legend of Heroes: Trails in the Sky SC Evolution",0.03,849
"Criminal Girls 2",0.03,849
"Original Story from Fairy Tail: Gekitotsu! Kardia Daiseidou",0.03,849
"Monster Guardians",0.03,849
"Magna Carta Portable",0.03,849
"Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita",0.03,849
"First Queen: Ornic Senki",0.03,849
"Utawarerumono Portable",0.03,849
"Gaia Saver Hero Saidai no Sakusen",0.03,849
"Toushin Toshi",0.03,849
"Beyond the Labyrinth",0.03,849
"Medarot 9: Kabuto Ver. / Kuwagata Ver.",0.03,849
"Madou Monogatari",0.03,849
"Classic Dungeon: Fuyoku no Masoujin",0.03,849
Exstetra,0.03,849
"Sorcery Saga: The Curse of the Great Curry God",0.03,849
"Eyeshield 21: Field Saikyou no Senshi Tachi",0.03,849
"Medabots 9: Metabee / Rokusho",0.03,849
"Phantasy Star Online 2 Episode 4: Deluxe Package",0.03,849
"Gensou Suikoden I & II",0.03,849
"Gloria Union",0.03,849
"Eyeshield 21: DevilBats DevilDays",0.03,849
"Atelier Shallie Plus: Alchemists of the Dusk Sea",0.03,849
"Judie no Atelier: Guramnat no Renkinjutsu - Toraware no Morito",0.03,849
"Monster Hunter Frontier Online: Season 10",0.03,849
"MapleStory DS",0.03,849
"Blue Breaker: Ken Yorimo Hohoemi o",0.03,849
"Hyperdimension Neptunia Vs. Sega Hard Girls: Yume no Gattai Special",0.03,849
"Blaze Union: Story to Reach the Future",0.03,849
"Medabots Girls Mission: Metabee Ver. / Rokusho Ver.",0.03,849
"New Tokyo Legacy: Operation Babel",0.03,849
"Harukanaru Toki no Naka de 5: Kazahanaki",0.03,849
"Metal Saga: Hagane no Kisetsu",0.03,849
"Labyrinth Cross Blood: Infinity",0.03,849
"Monster Hunter Frontier Online: Forward 1",0.03,849
"Dragon Tamer: Sound Spirit",0.03,849
"La Pucelle: Ragnarok",0.03,849
"Kiniro no Corda 2 f Encore",0.03,849
"Monster Hunter Frontier Online: Forward 2",0.03,849
"Final Fantasy XIII-2",0.02,923
"Final Fantasy XI: Wings of the Goddess",0.02,923
"Tales of Zestiria",0.02,923
"Lords of the Fallen",0.02,923
"Divinity: Original Sin",0.02,923
"Untold Legends: Dark Kingdom",0.02,923
Nostalgia,0.02,923
"Lost Dimension",0.02,923
Baroque,0.02,923
"Lost Magic",0.02,923
"Sacred 3",0.02,923
"Tokyo Twilight Ghost Hunters",0.02,923
"Tokyo Twilight Ghost Hunters",0.02,923
"Dokapon Kingdom",0.02,923
"Child of Light",0.02,923
"Baten Kaitos Origins",0.02,923
"Natural Doctrine",0.02,923
"Riviera: The Promised Land",0.02,923
"Knights in the Nightmare",0.02,923
"Knights in the Nightmare",0.02,923
"Tsugunai: Atonement",0.02,923
"Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu",0.02,923
"Yuusha Shisu.",0.02,923
"Ken to Mahou to Gakuen Mono. 2G",0.02,923
"Omega Quintet",0.02,923
"Vantage Master Portable",0.02,923
"Xenosaga I·II",0.02,923
"Bomberman Story DS",0.02,923
"Tokyo Xanadu eX+",0.02,923
"Lunatic Dawn Tempest",0.02,923
"Shaman King: Chou Senjiryokketsu 3",0.02,923
"Ikki Tousen: Shining Dragon",0.02,923
"Genkai Tokki: Seven Pirates",0.02,923
"Enchanted Arms (JP sales)",0.02,923
"Brandish: The Dark Revenant",0.02,923
"Tokyo Mew Mew",0.02,923
"Warriors of the Lost Empire (JP sales)",0.02,923
"Zillions of Enemy X: Zetsukai no Crusade",0.02,923
"UnchainBlades EXXiV",0.02,923
"UnchainBlades EXXiV",0.02,923
"Mar Heaven: Karudea no Akuma",0.02,923
"Dungeons & Dragons: Shadow over Mystara",0.02,923
"Elminage III: Ankoku no Shito to Yaiyou no Kyuuden",0.02,923
"The Awakened Fate Ultimatum",0.02,923
"The Legend of Heroes: Trails in the Sky Third Chapter",0.02,923
"Cross Treasures",0.02,923
"Elminage Original: Majo to Megami to Kamigami no Yubiwa",0.02,923
"Elminage Gothic: Ulm Zakir to Yami no Gishiki",0.02,923
"The Legend of Heroes: Trails in the Sky Second Chapter",0.02,923
Zwei!!,0.02,923
"Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection",0.02,923
"Battle Princess of Arcadias",0.02,923
"Coded Soul: Uke Keigareshi Idea",0.02,923
"Black Rose Valkyrie",0.02,923
"PC Engine Best Collection: Tengai Makyou Collection",0.02,923
"Elvandia Story",0.02,923
"Battle Spirits: Kiseki no Hasha",0.02,923
"Earth Seeker",0.02,923
"Entaku no Seito: The Eternal Legend",0.02,923
"Sega Ages 2500 Series Vol. 29: Monster World Complete Collection",0.02,923
"Summon Night Granthese: Horobi no Ken to Yakusoku no Kishi",0.02,923
"Elminage II: Sousei no Megami to Unmei no Daichi",0.02,923
"Blazing Souls",0.02,923
"Wizardry Twin Pack",0.02,923
"Tegami Bachi: Kokoro Tsumugu Mono e",0.02,923
"Antiphona no Seikahime: Tenshi no Gakufu Op.A",0.02,923
"Eyeshield 21: Portable Edition",0.02,923
"Zoids Dash",0.02,923
"Mana Khemia 2: Ochita Gakuen to Renkinjutsushi Tachi Portable+",0.02,923
"Brave Story: Boku no Kioku to Negai",0.02,923
"Battle Spirits: Hero's Soul",0.02,923
"Final Fantasy XI: All-In-One Pack 2006",0.02,923
"Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide",0.02,923
"Elminage II DS Remix: Sousei no Megami to Unmai no Daichi",0.02,923
"Gaku ? Ou: The Royal Seven Stars",0.02,923
"Fallout 4",0.01,998
"Final Fantasy XIII",0.01,998
"Dark Souls II",0.01,998
"Untold Legends: Brotherhood of the Blade",0.01,998
"Lightning Returns: Final Fantasy XIII",0.01,998
"Sonic Chronicles: The Dark Brotherhood",0.01,998
"Kingdoms of Amalur: Reckoning",0.01,998
Fable,0.01,998
"Dungeon Siege III",0.01,998
"Risen 2: Dark Waters",0.01,998
"Dark Messiah of Might and Magic Elements",0.01,998
"Record of Agarest War",0.01,998
"Arcania: Gothic 4",0.01,998
"Final Fantasy XI: Vana'diel Collection 2008",0.01,998
"Final Fantasy XI: Vana'diel Collection 2008",0.01,998
"Valhalla Knights: Eldar Saga",0.01,998
"Phantom Brave: We Meet Again",0.01,998
"Adventures to Go!",0.01,998
"Wasteland 2",0.01,998
Opoona,0.01,998
"Natural Doctrine",0.01,998
"Spectral Force Genesis",0.01,998
"Last Rebellion",0.01,998
"Mimana Iyar Chronicle",0.01,998
"Blazing Souls: Accelate",0.01,998
Exstetra,0.01,998
"Phantasy Star Online 2 Episode 4: Deluxe Package",0.01,998
"Langrisser: Re:Incarnation Tensei",0.01,998
"MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All",0.01,998
"DokuSui: DokiDoki Suikoden",0.01,998
"Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi",0.01,998
"Demon Gaze 2",0.01,998
"Kimi no Yuusha",0.01,998
"Wizardry XTH: Unlimited Students",0.01,998
"Destiny Links",0.01,998
"The Legend of Heroes: Trails in the Sky Third Chapter",0.01,998
"Game Book DS: Sword World 2.0",0.01,998
"Entaku no Seito: Students of Round",0.01,998
"Far East of Eden II: Manji Maru",0.01,998
"New Interpretation Stranger of Sword City",0.01,998
"Densetsu no Yuusha no Densetsu: Legendary Saga",0.01,998
"Seisou no Amazones",0.01,998
"Agarest Senki: Re-appearance",0.01,998
"Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita",0.01,998
"Dragon Quest X: All in One Package",0.01,998
"Element Hunter",0.01,998
"Rondo of Swords (jp sales)",0.01,998
"Cross Edge Dash",0.01,998
"Hoshigami: Ruining Blue Earth Remix",0.01,998
"Magicians Academy",0.01,998
"Dengeki Gakuen RPG: Cross of Venus Special",0.01,998
"Knights in the Nightmare: DHE Series Special Pack",0.01,998
"Tengai Makyo: Dai Yon no Mokushiroku",0.01,998
"Blazer Drive",0.01,998
"Eiyuu Densetsu: Sora no Kiseki Material Collection Portable",0.01,998
"The Elder Scrolls V: Skyrim",0,1053
"Fallout 4",0,1053
"World of Warcraft",0,1053
"Diablo III",0,1053
"Fallout 3",0,1053
"The Elder Scrolls IV: Oblivion",0,1053
"World of Warcraft: The Burning Crusade",0,1053
"Fallout: New Vegas",0,1053
"The Witcher 3: Wild Hunt",0,1053
"The Witcher 3: Wild Hunt",0,1053
"Mass Effect 2",0,1053
"Mass Effect 3",0,1053
"Mass Effect 3",0,1053
"Star Wars: The Old Republic",0,1053
Fable,0,1053
"Dragon Age: Origins",0,1053
"Marvel: Ultimate Alliance",0,1053
"Marvel: Ultimate Alliance",0,1053
"Marvel: Ultimate Alliance",0,1053
"Marvel: Ultimate Alliance",0,1053
"Marvel: Ultimate Alliance",0,1053
"Marvel: Ultimate Alliance",0,1053
"Star Wars: Knights of the Old Republic",0,1053
"Star Wars: Knights of the Old Republic",0,1053
"World of Warcraft: Cataclysm",0,1053
"Dark Souls",0,1053
"Diablo III",0,1053
"Dragon Age: Inquisition",0,1053
"Dragon Age: Inquisition",0,1053
"Dragon Age: Inquisition",0,1053
"X-Men Legends",0,1053
"X-Men Legends",0,1053
"X-Men Legends",0,1053
"Yu-Gi-Oh! Forbidden Memories",0,1053
"World of Warcraft: Mists of Pandaria",0,1053
"Diablo III",0,1053
"The Elder Scrolls Online",0,1053
"The Elder Scrolls Online",0,1053
"Dragon Ball Z: The Legacy of Goku",0,1053
Diablo,0,1053
"Dark Souls III",0,1053
"Dark Souls III",0,1053
"Final Fantasy XIV: A Realm Reborn",0,1053
"Star Wars Knights of the Old Republic II: The Sith Lords",0,1053
"Dark Souls II",0,1053
"World of Warcraft: Wrath of the Lich King",0,1053
"Yu-Gi-Oh! The Sacred Cards",0,1053
"Champions of Norrath",0,1053
"Baldur's Gate: Dark Alliance",0,1053
"Yu-Gi-Oh! The Sacred Cards (American and Others sales)",0,1053
"Royal Palace of White Sword and The City of Gentiles",0,1053
"Royal Palace of White Sword and The City of Gentiles",0,1053
"Pokémon Mystery Dungeon: Red Rescue Team (US weekly sales)",0,1053
"Dragon Ball Z: The Legacy of Goku II",0,1053
"Diablo II: Lord of Destruction",0,1053
"South Park: The Stick of Truth",0,1053
"South Park: The Stick of Truth",0,1053
"South Park: The Stick of Truth",0,1053
"Final Fantasy Type-0",0,1053
"Marvel: Ultimate Alliance 2",0,1053
"Marvel: Ultimate Alliance 2",0,1053
"Marvel: Ultimate Alliance 2",0,1053
"Marvel: Ultimate Alliance 2",0,1053
"Marvel: Ultimate Alliance 2",0,1053
"Marvel: Ultimate Alliance 2",0,1053
"The Elder Scrolls Online",0,1053
"Fossil Fighters",0,1053
"Kingdoms of Amalur: Reckoning",0,1053
"Kingdom Hearts Re: Chain of Memories",0,1053
"Final Fantasy Anthology",0,1053
"Harvest Moon: A Wonderful Life",0,1053
Spectrobes,0,1053
"Two Worlds",0,1053
"Jade Empire",0,1053
"Baldur's Gate: Dark Alliance II",0,1053
"Baldur's Gate: Dark Alliance II",0,1053
"Mass Effect",0,1053
RIFT,0,1053
Darkstone,0,1053
"Legend of Legaia",0,1053
"Champions: Return to Arms",0,1053
"X-Men Legends II: Rise of Apocalypse",0,1053
"X-Men Legends II: Rise of Apocalypse",0,1053
"X-Men Legends II: Rise of Apocalypse",0,1053
"X-Men Legends II: Rise of Apocalypse",0,1053
"Dark Souls II",0,1053
"The Lord of the Rings: The Third Age",0,1053
"The Lord of the Rings: The Third Age",0,1053
"The Lord of the Rings: The Third Age",0,1053
"Xenosaga Episode II: Jenseits von Gut und Böse",0,1053
"Parasite Eve II",0,1053
"Two Worlds II",0,1053
"Spectrobes: Beyond the Portals",0,1053
"Final Fantasy Chronicles",0,1053
"DC Universe Online",0,1053
"DC Universe Online",0,1053
"Lords of the Fallen",0,1053
"Lords of the Fallen",0,1053
Summoner,0,1053
"Dragon Age Origins: Awakening",0,1053
"Dragon Age Origins: Awakening",0,1053
"Dragon Age Origins: Awakening",0,1053
Shadowrun,0,1053
"Quest 64",0,1053
"Sword Art Online: Lost Song",0,1053
"Shin Megami Tensei: Persona 3",0,1053
"Blood Omen: Legacy of Kain",0,1053
"Alpha Protocol",0,1053
"Alpha Protocol",0,1053
"Alpha Protocol",0,1053
"InuYasha: The Secret of the Cursed Mask",0,1053
"EverQuest Online Adventures",0,1053
"Lord of the Rings: The Third Age",0,1053
TERA,0,1053
"Rogue Galaxy: Director's Cut",0,1053
"Gauntlet: Seven Sorrows",0,1053
"Gauntlet: Seven Sorrows",0,1053
"Naruto: Path of the Ninja",0,1053
"Dungeon Siege III",0,1053
"Custom Robo",0,1053
"Arc the Lad: Twilight of the Spirits",0,1053
"Lunar 2: Eternal Blue Complete",0,1053
"Untold Legends: The Warriors Code",0,1053
"Deus Ex: Mankind Divided",0,1053
"Deus Ex: Mankind Divided",0,1053
"Deus Ex: Mankind Divided",0,1053
"Disgaea: Hour of Darkness",0,1053
"The Witcher: Enhanced Edition",0,1053
"Monster Lab",0,1053
"Monster Lab",0,1053
"Monster Lab",0,1053
"Fable III",0,1053
"Might & Magic Heroes VI",0,1053
"Orphen: Scion of Sorcery",0,1053
"Grandia II",0,1053
"Atelier Iris 3: Grand Phantasm (US Sales)",0,1053
"Fable: The Journey",0,1053
"Pirates of the Caribbean",0,1053
"World of Warcraft: Legion",0,1053
"Yu-Gi-Oh! Double Pack",0,1053
"Wild ARMs 5",0,1053
"Soul Nomad & the World Eaters",0,1053
"Divinity: Original Sin",0,1053
"Baten Kaitos: Eternal Wings and the Lost Ocean",0,1053
"Fullmetal Alchemist 2: Curse of the Crimson Elixir",0,1053
"Final Fantasy XI: Ultimate Collection",0,1053
"Alundra 2: A New Legend Begins",0,1053
"Jade Cocoon: Story of the Tamamayu",0,1053
"Dungeons & Dragons: Eye of the Beholder",0,1053
"Dungeons & Dragons Heroes",0,1053
"Game of Thrones",0,1053
"Game of Thrones",0,1053
"Game of Thrones",0,1053
"Legaia 2: Duel Saga",0,1053
"Percy Jackson and the Olympians: The Lightning Thief",0,1053
"Crusaders of Might and Magic",0,1053
"Medabots AX: Metabee",0,1053
Grandia,0,1053
"Final Fantasy XI: Chains of Promathia",0,1053
"Digimon World: Data Squad",0,1053
"Harvest Moon: Another Wonderful Life",0,1053
"Divinity II: Ego Draconis",0,1053
"Divinity II: Ego Draconis",0,1053
"Shadow Hearts: Covenant",0,1053
"Risen 2: Dark Waters",0,1053
"Risen 2: Dark Waters",0,1053
"Fallout 3 Game Add-On Pack: Broken Steel and Point Lookout",0,1053
"Naruto: Path of the Ninja 2",0,1053
"Luminous Arc 2",0,1053
"Mega Man Battle Network 5: Team Colonel / Protoman",0,1053
Alundra,0,1053
".hack//G.U. Vol.2//Reminisce",0,1053
"Justice League Heroes",0,1053
"Justice League Heroes",0,1053
"Skies of Arcadia Legends",0,1053
"Magna Carta: Tears of Blood",0,1053
"Growlanser: Heritage of War",0,1053
"EVE Online",0,1053
"The Bard's Tale",0,1053
"The Bard's Tale",0,1053
"Summoner 2",0,1053
"Heroes of Ruin",0,1053
"Angel Blade: Neo Tokyo Guardians",0,1053
"Threads of Fate",0,1053
"Dragon Ball Z: Harukanaru Densetsu",0,1053
"Enchanted Arms",0,1053
"Spectrobes: Origins",0,1053
"Baldur's Gate: Dark Alliance",0,1053
"Baldur's Gate: Dark Alliance",0,1053
"The Rise of the Argonauts",0,1053
"The Rise of the Argonauts",0,1053
"The Rise of the Argonauts",0,1053
"Bound By Flame",0,1053
"Bound By Flame",0,1053
"Breath of Fire II",0,1053
"Enchanted Arms",0,1053
Risen,0,1053
Risen,0,1053
"Final Fantasy XI",0,1053
"Breath of Fire: Dragon Quarter",0,1053
"Might & Magic: Clash of Heroes",0,1053
Sudeki,0,1053
"Lunar Legend",0,1053
"Phantasy Star Universe",0,1053
"Arcania: Gothic 4",0,1053
"Magical Starsign (US sales)",0,1053
"La Pucelle: Tactics",0,1053
"EverQuest Online Adventures: Frontiers",0,1053
".hack//Quarantine Part 4: The Final Chapter",0,1053
"Mega Man X: Command Mission",0,1053
"Mega Man X: Command Mission",0,1053
"The Secret World",0,1053
Wildstar,0,1053
"Dungeon Siege: Throne of Agony",0,1053
"King's Field",0,1053
"Rondo of Swords (US sales)",0,1053
"Atelier Iris: Eternal Mana",0,1053
"Digimon World 4",0,1053
"Digimon World 4",0,1053
"Digimon World 4",0,1053
"Kingdom of Paradise",0,1053
"Musashi: Samurai Legend",0,1053
"The Wizard of Oz: Beyond The Yellow Brick Road",0,1053
